0.000000000000000000e+00,3.155958645755420093e+03,6.865701978050915386e+02,6.176130153641179277e+02,2.303241435965916480e+03,1.286078678616287789e+03,8.745280943363579240e+01,2.249197972985732122e+03,2.995418027799282754e+03,2.150485173954510628e+03,3.450298842916032299e+03,2.079802823179230472e+03,3.967130352127792776e+03,3.791709993692506032e+03,4.503750411354524658e+03,3.871808207286824654e+03,2.616837605945803716e+03,1.920641084957872863e+03,0.000000000000000000e+00,3.891696625490405495e+03,3.902338402602019869e+03,2.876940160906844085e+03,4.157677599060736611e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.338912892418267575e+03,2.959088805675900403e+03,1.712703712257841062e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.689420742668920866e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.049907358616477268e+03
3.155958645755420093e+03,0.000000000000000000e+00,3.148673075393733143e+03,2.556961727541326127e+03,9.477425237102363553e+02,2.605897087370940426e+03,3.076065081364971320e+03,3.660902472285289150e+03,4.055265472393656637e+03,3.656787481792506696e+03,3.207888466435020746e+03,3.073960554658052388e+03,4.879400588085380150e+03,4.589976888952247464e+03,4.639303803216103915e+03,1.263815186986742447e+03,8.271440205501967284e+02,1.728403274310800953e+03,1.671594243725736760e+03,1.130415848982665011e+03,1.395198356632031846e+03,1.601605499791856801e+03,1.074742166681691515e+03,3.172273454973305434e+03,3.627764388630799203e+03,2.839961480457385733e+03,2.129310676745678393e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.932104315265380137e+03,5.695447091293218364e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.106220227657980558e+03,2.786089417251333998e+03,2.567255936127727637e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.492034433139594512e+03,1.868312638341596767e+03,2.569614335706054590e+03,4.344189510253599110e+03,2.802153641182338561e+03
6.865701978050915386e+02,3.148673075393733143e+03,0.000000000000000000e+00,9.688469009003990777e+02,2.425598271454424776e+03,7.680220568210199872e+02,6.465501955324716619e+02,2.921423543463676651e+03,3.664359933140404337e+03,2.825695880913695419e+03,4.007486109228619625e+03,2.703212280815485883e+03,4.642572768587622704e+03,4.459193655352195492e+03,0.000000000000000000e+00,4.051049977005273831e+03,2.475154721875208907e+03,1.623892851477537533e+03,0.000000000000000000e+00,3.702487012411473643e+03,3.651635001670599195e+03,2.521875248142933287e+03,4.205774203713857787e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.994319065407857806e+03,3.494376499109802353e+03,2.266744800978011881e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.084286635662211211e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.494498358167276820e+03
6.176130153641179277e+02,2.556961727541326127e+03,9.688469009003990777e+02,0.000000000000000000e+00,1.687548045107285134e+03,1.180949928585499038e+03,5.496149906990031013e+02,2.127547148256948731e+03,2.841627039444196271e+03,2.048029897807361976e+03,3.047056426698858559e+03,1.805527905747276009e+03,3.832417084534098649e+03,3.621742339419878590e+03,4.223646515982115488e+03,3.256429671844979111e+03,2.074720392654824991e+03,1.510703607818119735e+03,4.228545627098379555e+03,3.351623804552217734e+03,3.394401782887578975e+03,2.461612647085407389e+03,3.544728639990113152e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.192131878552427906e+03,2.529236296869988109e+03,1.317020797927436888e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.583643671048470424e+03,2.137333342038413775e+03,0.000000000000000000e+00,4.398426054577546893e+03,3.534478194369719859e+03
2.303241435965916480e+03,9.477425237102363553e+02,2.425598271454424776e+03,1.687548045107285134e+03,0.000000000000000000e+00,2.051611017742818603e+03,2.229955528249377039e+03,2.761018657768264802e+03,3.223529749305813766e+03,2.746950014070556790e+03,2.608180329880595764e+03,2.186313470945295194e+03,4.110083897591324785e+03,3.831111601087838608e+03,4.034684102276770773e+03,1.627530814516715736e+03,9.613080883661693861e+02,1.395937745041840799e+03,2.586012507549110069e+03,1.982885944635600936e+03,2.163627838532038368e+03,1.817422022366251667e+03,1.859895014004513996e+03,3.789150836981325028e+03,4.036465194717561644e+03,3.563011113896309780e+03,2.913503014012013409e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.160165956144996017e+03,2.114727696948486937e+03,1.646875812441882772e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.051898142375336647e+03,1.239681238716969119e+03,2.659046409894041062e+03,3.884729457116526191e+03,2.527624148042249544e+03
1.286078678616287789e+03,2.605897087370940426e+03,7.680220568210199872e+02,1.180949928585499038e+03,2.051611017742818603e+03,0.000000000000000000e+00,1.211028929989628750e+03,3.308234278389837073e+03,4.020878443838053045e+03,3.227420155111187796e+03,4.099110519251644291e+03,2.967940005533338535e+03,5.011845779363964539e+03,4.796919822725393715e+03,0.000000000000000000e+00,3.653789314507541803e+03,1.850133235150976361e+03,9.327285340079104117e+02,4.171836522295206123e+03,3.012141465383440391e+03,2.929389335659904191e+03,1.769016053332020419e+03,3.680486631140969621e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.370650529111275773e+03,3.566006739915906110e+03,2.437231507390307797e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.975481391283481571e+03,4.693285662447508912e+03,0.000000000000000000e+00,4.399167852674082496e+03
8.745280943363579240e+01,3.076065081364971320e+03,6.465501955324716619e+02,5.496149906990031013e+02,2.229955528249377039e+03,1.211028929989628750e+03,0.000000000000000000e+00,2.276496111468723939e+03,3.020857427923339856e+03,2.179880479961952460e+03,3.438564625674271156e+03,2.084770973765403141e+03,3.996951174784557224e+03,3.816480949903581859e+03,4.513438769039581530e+03,3.806044042494951100e+03,2.531089245410431431e+03,1.833503022324288395e+03,0.000000000000000000e+00,3.805498177447983380e+03,3.815141612243886811e+03,2.790097584885041215e+03,4.082047433121208087e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.355729112437790263e+03,2.941797648537434270e+03,1.696694118051232408e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.646576713270494565e+03,0.000000000000000000e+00,0.000000000000000000e+00,4.016939666730082990e+03
2.249197972985732122e+03,3.660902472285289150e+03,2.921423543463676651e+03,2.127547148256948731e+03,2.761018657768264802e+03,3.308234278389837073e+03,2.276496111468723939e+03,0.000000000000000000e+00,7.476513309513748027e+02,1.126493112519674185e+02,1.721095310672781807e+03,5.923077978522024978e+02,1.721795667189914866e+03,1.543960817202180351e+03,2.340411403232558314e+03,3.613336007701119797e+03,3.624321074154079270e+03,3.459492873215936925e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.307986619944284939e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.409903232482211024e+02,1.488165947976311827e+03,1.123333730987639910e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.881025450459220792e+03,2.961635557905521182e+03,2.021115862125046533e+03,3.647426619875223878e+03,2.785414762333173712e+03,2.734051979056804612e+03
2.995418027799282754e+03,4.055265472393656637e+03,3.664359933140404337e+03,2.841627039444196271e+03,3.223529749305813766e+03,4.020878443838053045e+03,3.020857427923339856e+03,7.476513309513748027e+02,0.000000000000000000e+00,8.517871156313561869e+02,1.440360901440990574e+03,1.100693907836978269e+03,9.909723277547462885e+02,7.964762758872213908e+02,1.646293717232457993e+03,3.777910960320479717e+03,0.000000000000000000e+00,4.093808005545710330e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.673734782403326108e+03,1.458475446183587337e+03,1.689685159552776440e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.451112005244442571e+03,2.363372786810879916e+03,2.250903529842735225e+03,3.539241995996213518e+03,2.200344153552978696e+03,2.544530168044445418e+03
2.150485173954510628e+03,3.656787481792506696e+03,2.825695880913695419e+03,2.048029897807361976e+03,2.746950014070556790e+03,3.227420155111187796e+03,2.179880479961952460e+03,1.126493112519674185e+02,8.517871156313561869e+02,0.000000000000000000e+00,1.817814240827643061e+03,6.107741712237151432e+02,1.817099770739415135e+03,1.646837241894428416e+03,2.452491473248136572e+03,3.647903409427422957e+03,3.594900966435957798e+03,3.403037569048437490e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.262986509156376997e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.568619932944633319e+02,1.564240729813170219e+03,1.101536331170662606e+03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.073160609525469226e+03,2.054967863361577201e+03,3.718136873960812409e+03,2.896604219550219568e+03,2.816744914592942678e+03
