,lon1,lat1,lon2,lat2,lon3,lat3,lon_center,lat_center,death_filtration_value,death_filtration_zscore,death_birth_ratio
5,-87.71373709999997,41.6910646,-87.70517629999998,41.69651320000001,-87.67190579999998,41.6938233,-87.69693973333332,41.693800366666665,3292.4883173101125,-1.4518428407809425,1.0265930232235492
6,-87.79588620000001,41.9760619,-87.7902942,41.9698878,-87.78580670000002,41.9885028,-87.7906623666667,41.97815083333332,3323.2347254601564,-1.3840866038434645,1.0079511922103965
7,-87.6078761,41.81751970000001,-87.6159382,41.814541,-87.6075328,41.824437,-87.61044903333334,41.81883256666667,3380.3362120706906,-1.258251357092534,1.1050883929124184
8,-87.8145963,42.0164659,-87.81082009999999,42.0046525,-87.8337925,41.9987262,-87.81973630000002,42.006614866666666,3381.74259844783,-1.2551520861750964,1.0263408460685592
9,-87.6947487,41.8144785,-87.6979346,41.8178171,-87.69269709999998,41.8288313,-87.69512679999998,41.82037563333333,3388.119128518513,-1.2411000486102615,1.0441718570934726
10,-87.65535609999998,41.7750512,-87.664492,41.77563,-87.6591778,41.7833241,-87.65967529999998,41.77800176666667,3409.5906647807637,-1.1937829606662955,1.016535170223992
11,-87.6736778,41.8966298,-87.6742248,41.8926909,-87.6836219,41.8955124,-87.67717483333332,41.89494436666666,3413.9070379302784,-1.1842709161893648,1.0023915813924484
12,-87.67444820000001,41.9026912,-87.6814153,41.8996893,-87.6736778,41.8966298,-87.67651376666667,41.8996701,3414.850997588248,-1.182190700707521,1.0067367197649792
13,-87.66847729999998,41.7386679,-87.6732541,41.7403193,-87.6637193,41.747103,-87.66848356666667,41.74203006666667,3423.2935207823966,-1.1635858087441626,1.0074970769045564
14,-87.687023,41.7025493,-87.67190579999998,41.6938233,-87.6472453,41.7071702,-87.66872469999998,41.70118093333334,3424.1961636492633,-1.1615966435818814,1.0178928833331644
15,-87.666424,41.9890169,-87.65631259999998,41.9838916,-87.66643540000003,41.9830756,-87.66305733333333,41.98532803333334,3437.532498658558,-1.1322071984682396,1.017502545515011
16,-87.6472453,41.7071702,-87.63259690000002,41.7207143,-87.6284328,41.7237393,-87.63609166666666,41.717207933333334,3468.191936643476,-1.0646426187508833,1.0409290787297953
17,-87.6473995,41.6808757,-87.65903780000002,41.6911508,-87.652718,41.6787272,-87.65305176666666,41.68358456666667,3468.5190214677987,-1.0639218179097796,1.0212692098292129
18,-87.6637868,42.0016551,-87.6693286,42.0076223,-87.6616126,42.0108499,-87.66490933333334,42.0067091,3469.755331169612,-1.0611973470488134,1.0152441586176135
19,-87.65903780000002,41.6911508,-87.6524868,41.7195658,-87.6472453,41.7071702,-87.65292330000001,41.705962266666674,3479.823354442022,-1.0390103206160537,1.0391833057685598
20,-87.59418559999997,41.7437383,-87.61057679999998,41.7433125,-87.6143344,41.7510125,-87.60636559999999,41.7460211,3513.702248813699,-0.9643509853524035,1.0806231653949012
21,-87.6424668,41.8075106,-87.65048279999998,41.8000327,-87.6437655,41.8179027,-87.6455717,41.808482,3521.3626754638444,-0.9474696091403765,1.0109040193378196
